hash,train_image_ids,train_labels,train_azimuths,test_image_ids,test_azimuths,azimuth_same,circular_azimuth_difference
ddff1a853c8d50add65ae337ccc614d19d3ccaabb36ba0a07c626bf967979c9c,train_01103.png,0,331.48,eval_01196.png,244.64,False,86.84000000000003
de210b1a4dbaed160e55632af23ef376229b335b4f3b03c7d5ede1b742e251b2,train_04639.png,1,304.84,eval_01465.png,139.74,False,165.09999999999997
de8f0aeb7091f47e9221de732f6197e42811cca51dcdc2f9c8810f94d262d6ec,train_04470.png,1,73.47,eval_00756.png,119.36,False,45.89
df310966c3f9cf3e053ff31d610bfd017f8d3a5cac79334ef2543b371d8125a4,train_02606.png,1,219.27,eval_00325.png,168.99,False,50.28
df6cafc8c001d002c8ec8f18ab3bc3244a9a6b001e7171043134e7eb0bd7e085,train_07300.png,1,12.78,eval_01315.png,167.25,False,154.47
dfe325e8637855186a69d050c354ce4aab2b598a173fa2af2263140413e5f134,train_01508.png,0,286.03,eval_01282.png,40.54,False,114.51000000000002
e01cf7bee3bc97184b9142725b6f094fc9b93fe237742c7aea2298e1f9f20494,train_01374.png,0,338.93,eval_00174.png,83.64,False,104.70999999999998
e134b336313e0c95e8019c32b88f22cffd26bc0e3798512dc55d87a59e08c063,train_05158.png,0,292.75,eval_00317.png,67.09,False,134.34
e151c12562f9c2d4706b96dbe76f5dc6f7d79e7d4fc1b1c7ae5d4b89f6baa0af,train_00051.png,1,12.87,eval_01655.png,143.46,False,130.59
e15d1c5b38c69ef1b73dee37f82b003c53c19810e0f6afbfc07d41e09cb0ff37,train_01920.png,1,165.98,eval_01204.png,159.88,False,6.099999999999994
e173662803dfc0d92e9e8ba6aa88e20961fe6bc4120fe1f9b715c27753a2cfa9,train_02399.png,0,239.33,eval_01467.png,260.67,False,21.340000000000003
e2669216d3999c29e9c272d79b4edbf869c86439a512b819a72d3455916fa15c,train_02651.png,1,51.07,eval_01790.png,159.45,False,108.38
e274e465c795004c4c89b757bf8d0fbc27ee88a3b0f100b11ccb53fc132f8d7a,train_02868.png,0,242.50,eval_00019.png,319.94,False,77.44
e2ccb7ddc6d2445b15c40f69807b24efab8c4594ca2f3ece81015e67686bf2cb,train_05638.png,1,294.96,eval_01636.png,170.72,False,124.23999999999998
e30b7e895b16f510534c6b14d5d13ecdc0f0ffe6b9860954ec1079cc2e617aad,train_03093.png,1,5.34,eval_01040.png,103.37,False,98.03
e3727a4f6919208ca156b8b94ebe59a374d9af28ddeafbe4161828f31c1c12b4,train_04018.png,0,84.61,eval_00921.png,231.71,False,147.10000000000002
e44a293cec26383eca48610608cf2425e3ae4ffd1698c459728bf185b7587b49,train_01916.png,1,137.22,eval_00041.png,144.91,False,7.689999999999998
e4be11113fc8910d6c26e2c158aacbcd499479cab3492b22df6c9f39cfb51395,train_06882.png,1,53.55,eval_00097.png,171.06,False,117.51
e4cabb7a87e44944b1881a7f93f9a4c4e72d9da27ddb13dc1ec1185a4ef6fce7,train_07763.png,1,123.17,eval_00564.png,115.80,False,7.3700000000000045
e529a549a65587ac60fb7e0d936899a1e88d6498b8bb57bbf3d38945bdef0a7d,train_04842.png,0,318.05,eval_00838.png,241.79,False,76.26000000000002
e52e640122fc726abdc19019d70df7f13af99ee5d74fd2dd2795a1e99bd06a54,train_06697.png,1,355.09,eval_00159.png,139.74,False,144.65000000000003
e54528643b2f298e19d632e5d37172a5395508e4ca649a1941f3170f866536a5,train_06132.png,1,357.61,eval_01991.png,149.45,False,151.83999999999997
e546eaf0ca3a9cb6167ea90650595de5c4f078d4da81365487f1fb4b3195da2a,train_02957.png,1,166.82,eval_00943.png,122.03,False,44.78999999999999
e55dfbd6d2af75616a5e8f59c556784737648c310db9e86fd9bcc04b7aa5bacd,train_04474.png,1,296.07,eval_00153.png,179.60,False,116.47
e5693025339f7d1e8f11e3944ab9c673df4706399baf6c65a10f4974513edbb6,train_04137.png,1,294.45,eval_00647.png,148.24,False,146.20999999999998
e5bc01327fd23eb9100403c93f0cc2269cb37c1a0b5cb3040922db08aaabbeb7,train_02393.png,1,9.49,eval_00203.png,129.18,False,119.69000000000001
e6050ef1b1d00d25561f0280efa87067a46e46a0b05d2041aae85af3c8678a53,train_07131.png,1,164.20,eval_01527.png,97.34,False,66.85999999999999
e686d7e5fda96eb112882931406961a63909646c725428f511e799e0d9a5a3e8,train_03145.png,1,333.16,eval_00305.png,140.92,False,167.75999999999996
e79fa8ee45c9ff2460e91661953964f84b974d7e2a0e69be2607681ea7fcb1eb,train_03140.png,0,285.11,eval_01942.png,119.16,False,165.95000000000002
e7e99f2d66de7d82bece21e21a5bcf2fd8962ca7e1612b5877d144d6a016c604,train_00484.png,1,58.00,eval_00215.png,139.14,False,81.13999999999999
e8075c53ae100d90c153f12fda765aeb6c8cd3f654848b3c35d66c4d0cb67f2a,train_05449.png,1,102.84,eval_01981.png,130.94,False,28.099999999999994
e93af99f4b1223e64c5b4c1de309c08df5fa328d6f6ca7e3cf3714b87b00a952,train_05462.png,1,67.08,eval_01314.png,109.22,False,42.14
e96a3ed17c52b98865d52b91492eabf5dc85dcfbb786b3fc4e96805288e699d4,train_02558.png,1,255.13,eval_01555.png,126.84,False,128.29
e9d468ccf93bf0445cf1844a8d4f4a4a3435be4f0646138ddc13fa6cb9e87c48,train_05438.png,1,181.10,eval_01534.png,123.02,False,58.08
ea0e1567b5cb604bac6e0856f6d6101e0ddc3d226123fd84e426baeab5bb1517,train_00998.png,0,308.89,eval_01340.png,303.01,False,5.8799999999999955
ea1eddba7944db935ed7e9c475d6b6c98db428acc3e3506221f32d2a74e746d0,train_01185.png,1,215.06,eval_01481.png,161.61,False,53.44999999999999
ea37b126a1fc65deb04de7e25e55a98254df655946c15816a2568854ce4f0977,train_03269.png,1,332.86,eval_00563.png,103.46,False,130.59999999999997
eabbcf6e5c08c5b6777bef7218e4b565c9edeb7ad0e0158e9b86d5e0ec316dab,train_00997.png,1,164.56,eval_00335.png,178.59,False,14.030000000000001
ead9b586a09ab0591c0a1f4f072e9eaf28ec000939fbd9db7431b99e407697de,train_01099.png,1,320.07,eval_01955.png,170.44,False,149.63
eafb15d56f1b74c373c7fa47e30311ca5821716e70d89041ae6b892693cbc717,train_06179.png,1,13.60,eval_01459.png,98.37,False,84.77000000000001
eb26e178ff1cbb6f7a856f983723189a8f02c73c076c12a2d165b27eb23d0613,train_01770.png,0,358.04,eval_00963.png,225.07,False,132.97000000000003
eb47b6229d1d4b036b634e7a78a0c7f8d6a156f8b89c15ccdffc06443c5bcad3,train_05271.png,1,5.03,eval_01540.png,116.24,False,111.21
eb631d4b009eb0d8f2f23feecf07ee630776c067fb5d356b1c0376ca7eab9d18,train_04854.png,0,277.35,eval_00930.png,88.78,False,171.42999999999998
ec063823563d3f34d88e342c9dcf2e90f66f0d7de8190c7b29cbb94a2a8bbdd8,train_01495.png,1,303.80,eval_01407.png,135.60,False,168.20000000000002
ed81fd12a3235dd43583ba7c6c4a3030e0707e82fd701bf6b3ea48a5572cb3cb,train_06275.png,1,216.50,eval_01216.png,135.17,False,81.33000000000001
ed8352bd0ccc2e6830b8171d2ae87d63bf6cd8e0b2717f3ef57026894e619aff,train_04829.png,0,102.88,eval_01549.png,202.00,False,99.12
ee166fbd6d8902ce2efe338716ec7769d70b3cab1a4ff04b5f99f188dc1e89a7,train_03775.png,1,270.00,eval_00836.png,144.31,False,125.69
ee2ce8b8f8466bd64d1b0acdd4b79e69326fbc57de4631cfc4cb1e6626c1dba8,train_07794.png,0,342.61,eval_01501.png,8.81,False,26.19999999999999
ee583945be0a9d3b7dfb80cf4a03aa2f565f8883ccde1b13a3730c60c08ded33,train_01710.png,0,292.94,eval_01027.png,276.61,False,16.329999999999984
ee61386339bb9d181c0f66e9aafa434de8ddf3a1ef91c36883cd10a250cfdc15,train_02125.png,1,19.63,eval_00971.png,124.27,False,104.64
ee751cc326c93e7bce2ba83246962e596f144d867376b58203069d7088249f7b,train_02822.png,1,174.32,eval_01930.png,145.07,False,29.25
eebb98d6a4c87161985e834580dc30d8945cc6c548d7d6308bbd0f311f34cb34,train_03752.png,0,303.60,eval_00607.png,302.26,False,1.3400000000000318
eeda3fa39012a5f9a499a81413db4ea5ad25302174800e8660fa36b076ba6fca,train_02679.png,0,287.95,eval_00604.png,261.15,False,26.80000000000001
ef93937c8578f1e2d3cc58ee0b0512dbb13a248c0d28371c7a4a6758c86dac0c,train_06678.png,0,334.69,eval_00722.png,199.73,False,134.96
efd5053466b0039e29e3332b3fe6acbea1b61a5b8a193b89f1d16ad9fc48e060,train_05019.png,1,30.73,eval_01859.png,111.53,False,80.8
f064c0d3469f02326d2f5614a09c1631358b8cbd3799cf88f687c8848953282f,train_05765.png,0,323.48,eval_00085.png,23.99,False,60.50999999999999
f0b8dfead584e65ed74b18241a582f2951d0498caf30b36885bb4f830f23020e,train_07164.png,0,349.51,eval_01440.png,198.68,False,150.82999999999998
f11874204e6004f87b3afac4512a884e7f1708eab635f956889a15db833bbd5c,train_01943.png,0,297.16,eval_00818.png,7.10,False,69.94
f1dcf4437a6d57257c85a3a2a505ef65ab35e560ddf0cd5d504e038069166bc1,train_04286.png,0,281.98,eval_00725.png,59.96,False,137.98
f20a50e7277c15762feb6f1e957930146f360c86f7b0b18488bc8f07ad4164ea,train_02959.png,1,134.98,eval_00834.png,148.35,False,13.370000000000005
f231b4792059be7f5db369009ab8e3b90df5bc0c438282f82be5c7f26a99b42d,train_00563.png,0,292.25,eval_00501.png,195.73,False,96.52000000000001
f253e2125c84b69363efa856b5808c0aec8d1edbfec92392cc47efc5e4e790b2,train_04569.png,1,173.71,eval_01402.png,109.18,False,64.53
f26d3e2f4b87c08ac15f91c694014f5aa367abe27299950836aabf099ef1b7db,train_01095.png,0,295.37,eval_00074.png,179.84,False,115.53
f27d5b6d8f52efba93a0743f391d59e2bc14143d46709c2699f84e0b0d922f11,train_06751.png,1,36.41,eval_01539.png,155.78,False,119.37
f2ce21469359be206ae628cf533e4124a5f362f7dabaed21ea005c5b36833ffd,train_03788.png,1,8.03,eval_00296.png,92.93,False,84.9
f2cfd4dd73a364d2335a02d952b156dd5a11aec7b83783ecaab397208b1c5355,train_00616.png,0,306.88,eval_01617.png,293.62,False,13.259999999999991
f45e23550ae21eccaac645a5fcfa4de025ed1c578deb29bcfb5334d9082edb5d,train_04860.png,1,257.04,eval_00194.png,150.48,False,106.56000000000003
f4de132ebf146470b9c0df16521856856d5b51c52e652f6e2c1acbf313f28518,train_02003.png,1,240.21,eval_01961.png,113.82,False,126.39000000000001
f4e7e2881f20e27ef34ca5351f78f90cd0989204a59efcc785e1f6af30b6ae6b,train_03803.png,1,129.64,eval_00161.png,177.77,False,48.130000000000024
f5202b9ac090ddc8a076efe81d95c595a96b2a629027c5ff1e447fd80c098261,train_06655.png,1,54.71,eval_01485.png,96.50,False,41.79
f52ee53665cbe471f3968aabf4bab4c4d6b5ca95af2bee0e566f6dca703b67c0,train_03520.png,1,4.90,eval_01565.png,115.51,False,110.61
f565678bb0d18cb65844e174ba3cea1139bfc1270d6c71a0e9c203f6609e0b08,train_02409.png,1,47.46,eval_00048.png,112.07,False,64.60999999999999
f584e356490a1a53459525955cca87d9e9a7a4c0713d4333dd87f1811958266a,train_04193.png,1,95.25,eval_01850.png,147.94,False,52.69
f689c71259579cae4cbdf62c12f2c5f108eac094c624bd11c677e0461d145dea,train_06887.png,0,321.15,eval_01312.png,254.93,False,66.21999999999997
f7441786d3f094a1d592b19e03eb40c2d3bde0883aa470d5690ad515c936adad,train_05214.png,1,0.20,eval_00643.png,177.12,False,176.92000000000002
f81584b335629b48bd870508b94c877c937b2058aab940a134d1e99022b3d815,train_07252.png,1,145.45,eval_01038.png,169.20,False,23.75
f87a914175f9a04769ba83d21138eeee752cdc81c9980b584d2c74ff76eaf07a,train_06283.png,1,71.13,eval_01880.png,173.95,False,102.82
f884079a7918ee63b55639a3af8365130fa3f0d36d9a71a6d782df2d01a8bc01,train_05714.png,1,24.70,eval_01846.png,123.58,False,98.88
f8d0d7ac57ef8b6c651899c76ebdbef7a33292c020e8356489d6b989f28717a9,train_02486.png,1,188.74,eval_00533.png,122.87,False,65.87
f8e2503f63b1ab036066e81a0547cb8f7fb0f9d1d02f6129d323548477a64a2e,train_06041.png,1,240.46,eval_00314.png,178.98,False,61.48000000000002
f91510e91fd421791c8727ff2d75f484b1bf6361f5e4537aa3485129f66d5ea2,train_00320.png,1,161.31,eval_01130.png,176.62,False,15.310000000000002
f922b9f1274acdb2032b55d5bfbcc30ad8a4d7ca873f81a632d5ff80697ef308,train_06406.png,1,75.02,eval_01998.png,179.41,False,104.39
f97e997ae0167a420ef30db389c519c392ea8a4172e1c94b714b2c82b9a0e8dc,train_02147.png,1,304.32,eval_01368.png,156.48,False,147.84
f9d1d2aeea8853ac2b1da54875bc7e3fdb0ff32727a4ea786d63c4bfd8740846,train_00555.png,0,272.32,eval_00104.png,184.14,False,88.18
f9d40dd7720f455ed499745fbb86eb51aed3ab25b046eb134abcd7828f9f0aef,train_07528.png,0,311.58,eval_00761.png,141.93,False,169.64999999999998
f9d964f1c5c0ffd71f3a6a754873e3b7f80f47ece21961a2acc83f95426896fa,train_04794.png,0,309.64,eval_00883.png,332.69,False,23.05000000000001
fa0f4d138e7762d56aa23089a1903e41a621f6991e34f584073c80df786ee307,train_00641.png,1,8.12,eval_01128.png,171.72,False,163.6
faa533ae134f9cc3de02f8ea74ed7d65ee379220cfd901d10d7b5d8787557eb0,train_01171.png,0,292.13,eval_01832.png,13.73,False,81.60000000000002
fb07e018c1cd3758b9586875d4b9ecf6d10450b825ddbd38bd72e8f2cb16c270,train_02904.png,0,188.34,eval_00057.png,242.10,False,53.75999999999999
fb33cbd05842748ee1d6b75dd5c40d18255fd7f377d1510d13162ca1be6b1cf7,train_07425.png,1,330.23,eval_01069.png,154.79,False,175.44000000000003
fbd10455ad201e6467303cdead04b1eed805fb4abca44f1845d1f1fc1a5e583c,train_02799.png,1,152.05,eval_01089.png,178.65,False,26.599999999999994
fc88f52ff25ffffe7b68bda7beebbcb481a078ee79b61fa9eb72393fc0a0baba,train_02505.png,1,278.42,eval_00444.png,112.34,False,166.08
fd0fd9d2ae2105e84d9088b9e01946f404ac1db48096c5c9029f2e5358521431,train_03946.png,0,357.47,eval_01096.png,171.19,False,173.71999999999997
fd84be2c0f3779f67e1952af8b15a747c03ffd7ca0c74e5fb7ba056f00115c55,train_04323.png,0,276.40,eval_00945.png,193.11,False,83.28999999999996
fe5f6fcb9388891eadbdd15ebaeb1c016c007378f3bcdadc3fdeefc821eae46c,train_03969.png,0,320.31,eval_01801.png,292.73,False,27.579999999999984
fe5fe13bd625864aedad1bcfbabfb950f0151711b6c70747e3cd5c8bd22cb0ad,train_04028.png,0,285.42,eval_01941.png,227.22,False,58.20000000000002
feb9778eaf368f7cc0c5d5e19bd081f3bad572bbc76633925eeacb40f73ece42,train_00908.png,1,211.91,eval_00405.png,136.99,False,74.91999999999999
fed69d2472d8368449403d5766fc4c1a033e0e58c73f423384cbd09676ac4864,train_04009.png,0,284.58,eval_01516.png,20.88,False,96.30000000000001
fee9ff837dc16e7b56090ebdcc25b733653c04ad3f798ad8ba6e3af616508c52,train_07802.png,0,296.60,eval_00006.png,162.83,False,133.77
ff63efb701ae4dba1f43ab029ec710717e0603f8aba96af470b197cbbd0a3545,train_04044.png,1,244.84,eval_01488.png,166.93,False,77.91
ff65feb8c5ce318cd574d2fc29b141d8002f4a81b422880ebbefb7759bfafb06,train_02328.png,0,357.33,eval_01316.png,322.08,False,35.25
ff95f9f30c47b7a0c4678c9d4cbc424e46b4006c45e79d7f453c6116b80eb178,train_06718.png,1,242.18,eval_01322.png,92.86,False,149.32
