hash,image_ids,labels,azimuths,num_images
840a44b940c6a6009afe644b034d0ba3e3b8422cccd02b43d61478d5a384ad94,train_01238.png; train_04262.png,1; 0,92.72; 275.88,2
8456d0a13883326d43c340369ee62740975dfe638b82d9f39e89cb0b25dfe2c4,train_07079.png; train_07646.png,0; 1,304.91; 140.67,2
8488209ad33c71e32e7926c758282c68e863afe889e005ca263a5f36f5e1c557,train_00790.png; train_01536.png,0; 1,356.95; 183.52,2
84b14c36ad40634e245131d9ba4c01707ded67ee6bb752c6e06b1a8be3567b45,train_02999.png; train_06880.png,1; 0,101.40; 275.36,2
84faf3026c8aa4581a9c96c42479f49caaec6542e397c3b14d9d6a50217e47ad,train_00148.png; train_05514.png,1; 0,212.16; 189.72,2
853563fa5d02221f592cfdc0e2ff72a3a9c7e195a6c5e38d2509a6b4e6851b68,train_01534.png; train_02467.png,1; 0,226.52; 352.39,2
853ddbdbeedf67914b8a9dbfe341d0275c0ca2824dee3c99fa78b42f927ec3e5,train_00184.png; train_04004.png,1; 0,322.39; 141.28,2
855dcbd0b9353f765eb4a5537dcdfbc51fd1ba405f0f5d1f1b0f390fd03397a4,train_02514.png; train_05706.png,0; 1,343.67; 119.51,2
856145097c43d593257a178cdca649f46afddbe12be249fbfd450401366ab19c,train_03513.png; train_06800.png,0; 1,345.99; 193.16,2
856b6dfd194bbf34f8d0a6e2abb8b9297b7fa7fee703806a02e2781a24372578,train_03237.png; train_04996.png,0; 1,346.45; 296.13,2
8596b01bc3c4962a26824d8eb9b1463fb7a9f196ae07711e8d1ff8fcd47ec833,train_05029.png; train_05371.png,0; 1,333.43; 275.42,2
85b575f8f81c8cf10db14082759dc5cd50ebb02d1d2d9f879852915a5b145839,train_03953.png; train_05853.png,0; 1,127.36; 151.47,2
85eaf021fc21c85ea9f153f85fec2812815d3fec60fe9fd8887428bf3ffd76a3,train_02968.png; train_04231.png,0; 1,297.11; 46.01,2
8612ab050ec69b4db57bf68e1ae8baaa97e3dd85aedb7466fe9ba3db2f5bde7f,train_03339.png; train_05995.png,0; 1,271.85; 75.83,2
8691fddf2ebf032a271209446f9bf1975c789f81ef37b1aa1f20c63e67bf3e39,train_00006.png; train_04407.png,0; 1,303.84; 248.48,2
86d3a070ac159fea50328fdb8370be65fd2a9e9a7e5e0baac50e9fc56a50d8eb,train_01042.png; train_05219.png,1; 0,33.33; 340.55,2
86f32d1281b6fab8c72b51e2baec375e1c6d22a4f2e48f240e22fe5fa374dc57,train_00829.png; train_02453.png,0; 1,327.47; 62.84,2
87287350f7e44e855a0fb271a0e508d6d738e727f21984a8051526d05426ab70,train_00381.png; train_03110.png,0; 1,286.08; 87.93,2
879494c636ccf812e15940bc57f33020f610e1e762e10021738182715cd95fde,train_00354.png; train_05923.png,0; 1,337.52; 184.53,2
884892d863a74d6c21a85b5f9c5ba029d474c27b222e70f88949712353282eb0,train_03399.png; train_05028.png,0; 1,358.49; 273.95,2
884d0286124f64af8cefd478e0bd2e9bed033f55a01b371b7b818e2ca008a35f,train_01153.png; train_05058.png,0; 1,138.46; 67.21,2
886cd1c95c0c4b0be3f2b94144bb70cea3ac142807b1e8b318bd13ef19fbf667,train_01005.png; train_04453.png,1; 0,44.37; 168.37,2
88f7680c4516803a8e3a619db3365fb3a381dee7a8b6d04c5dbbe39bd6837b07,train_02908.png; train_05665.png,1; 0,87.61; 316.77,2
89622cf1ba941494ad1d3a7610a5b7a253b2393b4807802c2c2c59d6493183e0,train_03276.png; train_06194.png,0; 1,327.39; 148.14,2
896600e91e3c569c2a96300ddb8d0481dea95b1d45ec2d2aa1189ad6eafea582,train_01490.png; train_06183.png,1; 0,184.47; 315.84,2
8972787274e66c422776b289b4d05c9081263bac38131c70d25229c09fd72796,train_02531.png; train_02724.png,1; 0,7.98; 326.25,2
89972f0fcbd5c17062908af41de0ee4a11e38a42a97b22632561327a3a63ec42,train_00658.png; train_05333.png,1; 0,191.53; 18.84,2
89bed56c9cc2233e4bba0917e5979cafeeab02921a92cdf58abff871145f9d11,train_01846.png; train_02754.png,1; 0,234.48; 96.13,2
89c021212391b2811fc4667b208adbed1ba727bc27c93c72a02eddb80c8be980,train_03403.png; train_05999.png,1; 0,121.08; 304.76,2
89f5f170610f7df2d7829c9eab93d25df1c4823475a7dc6832c5dfee76e20596,train_02859.png; train_03223.png,0; 1,190.15; 27.39,2
89fabbdaf4e55563c3858d85654139cc1d37307bcb0154d791b9e3895a9b5458,train_01248.png; train_03561.png,0; 1,281.79; 21.44,2
8a5ad9181257e03aa7c308243643ae23edc3c1b6d63fed2720e8fb0bc259d375,train_01169.png; train_07114.png,0; 1,53.73; 293.12,2
8a60c478a0c2514e41627ec9a816b6039f6b128d680f8fc561920e89523f0d70,train_02425.png; train_07054.png,1; 0,318.68; 274.87,2
8a874b70c6e3bdc6df909ad9434bd5f29bbabc1d78f4cadd42030976cec91411,train_02208.png; train_06042.png,0; 1,304.38; 228.60,2
8b24743ad9aff96f48e17e23616680b9a9281466a1c2347995c6464d90d81452,train_00393.png; train_01050.png,0; 1,302.56; 197.06,2
8b3f6694be03424dc40ac621a8e694c8ffd9da35e22cf7f44106b6e132b32b20,train_02946.png; train_07400.png,0; 1,116.26; 353.86,2
8b4665951ffe123543a04bf84a59e87a4426466d61c710eaa0d022e3ae7a9d0c,train_02084.png; train_05535.png,1; 0,14.58; 324.42,2
8bae12e6a35f7769ecd11319e001f3a43c3340a28a64931515dea748cf977860,train_00815.png; train_05742.png,1; 0,118.46; 294.79,2
8bb86f134894ebb73ae0f00f4ae28bbadc97ec018213fb9fd50e7090b39c6ed0,train_00414.png; train_07748.png,0; 1,291.92; 84.09,2
8be4641c186d45a7d17bc1e30f8090574c1e61bf6d97f8e4858a9e1ba4e88ba7,train_02983.png; train_02990.png,1; 0,241.96; 61.11,2
8c4b2a4841a498cba7ef2f4e7f4dc0382b2b1a2ac2143b5828df71873f46f851,train_01486.png; train_05400.png,1; 0,129.07; 276.20,2
8cd3f1edc81a35a4017055d3c0162992f82b032820933f0381d7f214de01a8a3,train_00416.png; train_07469.png,1; 0,175.11; 238.92,2
8ce529b21aabc22c0e4f9b49aef1aa73210e68d2bdba462b1b2ca74d48eb5817,train_01004.png; train_04125.png,1; 0,221.54; 299.68,2
8cfade088d10dd97794ab64c40ca4b503d61c3e5bb9ee6c4b66957a622279b6c,train_01250.png; train_01652.png,0; 1,321.23; 278.52,2
8d1c631bfa8c5d311070e37c836f56577863fddafc3db9eaa444ca27c5a24c85,train_06477.png; train_06495.png,0; 1,273.35; 116.59,2
8dc9159f6d68112f5201b4618ebb19bfcef82341a45ea60826698bdbe9bb4b54,train_00241.png; train_06790.png,0; 1,297.29; 151.30,2
8dd5078f50f67aa938b819d83b94b235e90b8eff2227b4ece44313899b0c6370,train_03878.png; train_07270.png,1; 0,205.29; 286.58,2
8de8f9ace7f4d26c43926f71e5f3723c78eec7c522411b7ef3fcc7136dbeaa4c,train_01401.png; train_03709.png,0; 1,329.55; 50.70,2
8defe3e465782c9fd852ff72aa28f81123d322c526aac08cf05ebbff9605b1e5,train_03633.png; train_06873.png,1; 0,223.67; 317.33,2
8e373e79dd89afe8942f69c823fa791c9b001a17863156df9fc9ff03e9e548bc,train_06503.png; train_07587.png,1; 0,292.41; 322.24,2
8e4bfc8482a28514a67b9ae417b69600d7fa4eb9aa248c7e59de83d8080f7e21,train_02789.png; train_07039.png,1; 0,90.47; 294.20,2
8e6853d42c86f8c607b430b860efac7d98e79d6457737e15d0f2155f6c8f8248,train_06474.png; train_06528.png,1; 0,154.11; 310.96,2
8e87ae332cc29d75a88d27b18cf2c85a0e8b4f8746814296bcbcac8cdc5f8e26,train_02922.png; train_04575.png,1; 0,353.97; 91.58,2
8e8bc06471827f9b4d89801efb956ed0e94a93b71be775e47aa2e3d373093192,train_00022.png; train_01439.png,0; 1,276.76; 351.57,2
8e9042ac3705085407067dc1da6b3307e532111b94b3ba3461aa4eafaf71c1a9,train_02202.png; train_06248.png,1; 0,278.41; 276.86,2
8eff008ceb50238b4373c392ac14941b7c53d5f13451e6b6ba983ecbf9a3307f,train_03381.png; train_04450.png,1; 0,30.48; 331.56,2
8f0fdd08c82950fe34a214f03bb20152583f91e53fc5c8843c99a93162231182,train_02106.png; train_03016.png,1; 0,229.19; 291.52,2
8f4c643e743934145773ba74c095c55d40161bb8058559267b91db5378d76d53,train_04350.png; train_05873.png,1; 0,134.99; 340.10,2
8fd4e4a54e419f25dea362fcf39e436f13e73809efd5153acb405a569faa8a68,train_01950.png; train_07594.png,0; 1,328.41; 106.80,2
90186a051368c6dc62e2f279dea2ec620e924e0a599b3ae14afaee2a9d9061ac,train_00481.png; train_01737.png,1; 0,15.56; 321.82,2
901dd5ee0887ea54372e5524c8867845cc11c6997aec9ce3fe3d29dd3f7cbd08,train_00592.png; train_01000.png,1; 0,76.28; 340.43,2
902c892c554f540e45ed9ac6d059e4242abdee0d50762ee6582640dc352735fa,train_04828.png; train_05418.png,0; 1,313.71; 225.95,2
906ae9f67317f5aeb2d7b3ac7002d713ebb6cdf2d5b9af438d116a9dfe900504,train_02849.png; train_06672.png,1; 0,153.79; 294.04,2
906d3cadcbf7d27d200fa6da603000eeb129912c9b1e8064ecd9a68153453b78,train_01594.png; train_03334.png,1; 0,181.47; 316.12,2
912c3dd829d02b7dd1f1d441229dabf31e583009c1ba5ca9043edfb9d8d63f70,train_00146.png; train_05056.png,1; 0,314.64; 289.83,2
91c472d7919153479b3f67c8181c986dd29c5776bc98c4f9480f1857f37deab2,train_05010.png; train_05790.png,0; 1,334.52; 67.80,2
91db3f9e1698ee7880d29d456829ac77925691cd46e7dc40ea750482a6659d83,train_00715.png; train_01497.png,0; 1,38.38; 5.53,2
9214a6e49c59fb3ab323beeb09c02a944d6f3c1927b621c5dd336ecfe0ff394d,train_05729.png; train_07851.png,0; 1,302.11; 62.66,2
926b7f4682fca88787b50066d9565fc08f58d27183a80bfab465a06cfb041ec9,train_00029.png; train_00424.png,0; 1,278.81; 54.58,2
929693f9c2723c265fb3a4db1c873d0c4a014504c299fb025ff5c491e4680205,train_05669.png; train_06661.png,0; 1,281.94; 162.44,2
92a128ffa8072b8299c159889018929b9a57bee8b8e2b98144d1dc42cc196ed7,train_01680.png; train_07661.png,0; 1,287.07; 74.84,2
92c1bf2160b36281bcb64902bd3943a79565497faf6c5377389c15247ac669a5,train_01084.png; train_02212.png,0; 1,290.23; 69.89,2
92cddcbd6f597041646837173776dea956690aaf317153c449293ea1dbb34bbd,train_00471.png; train_02965.png,1; 0,231.38; 357.31,2
92d8f4d90ac5fd66f122ecc606aaffc7981f7e2a6a3b352b61e30e4d77d65a90,train_03375.png; train_06379.png,1; 0,297.72; 332.36,2
932fdeb324a58aa641309354b869fa8083d3162d940ab150a9d2c2b2e11809ba,train_01472.png; train_06050.png,1; 0,219.59; 289.37,2
933d8d6dd51f2c72ff495b38f763c5afcd641b96f66ffc33b3bae352bec45695,train_02443.png; train_04589.png,0; 1,326.51; 264.94,2
934740000f54cc66cf7621db5bc012d231dd7d396a60c3f0bb396d7a124f80f2,train_07084.png; train_07187.png,0; 1,299.58; 132.81,2
93a611b9c2a6ead5ca5fa8772e748bef2b192e687753db481e5016383efb72ef,train_02892.png; train_04143.png,1; 0,27.96; 359.84,2
93d13cae0897a8c295511eb45df41667b3845690b8a85e25a36388875fafbe58,train_05080.png; train_07353.png,1; 0,268.91; 331.21,2
93f03dbf7e8c0026f17b4193253f5ccb6cacea4ee26211785d0cca869aba3f87,train_03749.png; train_06288.png,0; 1,325.04; 114.10,2
947c7b19498401f101657b4d71174ef1b08a54fa98b9a16347c4a2d26f001cad,train_02632.png; train_03197.png,0; 1,274.90; 147.71,2
9480d2757b6031ecad21eda92befbb1e5db76770cf696c1ba8ebf636be3e84f1,train_04159.png; train_07512.png,0; 1,287.89; 322.51,2
94e48c71bb38e28f1a8cd9ed7c67ea20557fd38bccee9b2d0c629e58b29f250b,train_06064.png; train_06982.png,0; 1,278.81; 264.76,2
94ecc7ffcaea948a25aa899d8e479201fb9adc334d35d9f964d0b315d1ddb340,train_03220.png; train_06325.png,1; 0,69.96; 23.96,2
94fa4c55949a5ca40b41d75b16062a2efb29ba0c6f9a1914082d461624e04f5a,train_02056.png; train_06196.png,1; 0,168.55; 309.98,2
953a9c44e42978933f37d087e4488d5caa82ddc6a1d4c2671c3d1a8aee78f8b9,train_00491.png; train_03111.png,1; 0,178.69; 27.79,2
95480f61942e589abb267546b9149ff68a458e8172e587148b10daa21fc6fac3,train_02396.png; train_05419.png,1; 0,329.93; 334.15,2
9577ff5bf2f4f8e63b8239bb6f9418d210333634094f0f8626696f868e1722c6,train_00425.png; train_02666.png,1; 0,232.80; 313.84,2
958034027d670118b69529b194b6d840ba6a9a8437a236e530fedd40d96106ab,train_01941.png; train_04337.png,0; 1,304.47; 113.33,2
95b0a030911f81abd6398357480d12e808b56b4b83889d519ae4e06fe50597f4,train_01545.png; train_06811.png,0; 1,316.43; 207.69,2
95ef849b480385d2caab799657c6fb88fa4d0c82c707432f0bb9800e94c4a963,train_00301.png; train_04749.png,1; 0,133.46; 354.38,2
9614c4c7d6615e3b91d70157d7527da192b5b3854279821335020d755fbec8fb,train_02143.png; train_07659.png,0; 1,290.58; 105.24,2
9627bd8f7fadd21d7e345132358f386456576ecc69f5a82bef75fcb4b0427c5e,train_07068.png; train_07815.png,1; 0,270.47; 295.51,2
96c13807dc92c50df914472489f310dec3a95e77f090bd4d2f4866727f725927,train_01815.png; train_07570.png,0; 1,306.11; 323.53,2
96e0dc7cba571bbe9cd69dc2c33d9c4b80fff7ccc0cbaf2a85f80a0b043ef610,train_02720.png; train_04912.png,1; 0,81.97; 130.43,2
96ed32801b59fe733bb7ed469926e42a35bfb39d721135f648d36b019ec747a9,train_00777.png; train_07530.png,0; 1,290.86; 161.69,2
970cf3e067f5ac83c8e6b2caef1fc81e9eb31df1a1babf92a49c71255ef77791,train_06013.png; train_07549.png,0; 1,284.26; 61.40,2
97281af0d53312e7874d60d2e3e27b231a21cc8e8f8dc4ed70632a803188c96d,train_00769.png; train_02204.png,1; 0,38.38; 289.80,2
979c278cd26d30dc5845b65b593bb079e452a72198cc67fea1bd2c7c5fdc002e,train_01988.png; train_03966.png,0; 1,296.15; 204.44,2
97a610f59c0a07e988bdc959ffc83749b9d256203086e7df88049356ea323788,train_05837.png; train_06523.png,1; 0,61.91; 334.49,2
97dcf3fc36596810429864e8ec7884d9af4808ca1c74b02a89935871d76da4fa,train_01487.png; train_05677.png,1; 0,100.88; 289.25,2
985c40ba47151153cdfb7083a0648b97a13cc378ede64f08c484303c05c18e04,train_03123.png; train_06355.png,0; 1,346.23; 179.28,2
9875623638cbda2cf1d18dea810994ffbf8d7aa687d1aa4db5e5543ca6f45fda,train_04946.png; train_06365.png,0; 1,301.86; 177.77,2
9896d08c7eeb25a2ea766615ad6d248002983e89f09c129c97b641ef474942d0,train_05633.png; train_05847.png,1; 0,185.11; 279.65,2
98a5e05ddedff16da7c5973861f5125149124df02e842fc19f9ba44c9ba491be,train_01794.png; train_05432.png,0; 1,307.20; 129.54,2
98ae16949d0956e4b5c7268e0a845ad25a481774436a6fbd0952f9706cddbb26,train_01773.png; train_04773.png,0; 1,340.98; 141.57,2
9936941caa71adf71c4c457b07204d2bb0c71417cc5f8871ff25ad3c33497877,train_02360.png; train_07684.png,0; 1,296.64; 317.25,2
993ebd174aadcd0995f8438763f97adfcf68ac1d38aff87a615df8a3d769116d,train_01996.png; train_02397.png,0; 1,328.39; 162.67,2
99df6098fc4d50474649b4fd3dc65400b68a62cd9b8ed7da3d1b777bfcb6ea39,train_01065.png; train_01231.png,0; 1,296.90; 183.56,2
99fd0a2d3151bb78ac93674272a718d5e991b04294b69adc79bb4314adecadee,train_00603.png; train_04667.png,1; 0,195.66; 358.62,2
9ab0f19d3315a2143226a2c83be321397add5964df619bbf0204c5a050863dcf,train_01052.png; train_02776.png,1; 0,196.60; 320.81,2
9aba1aeee77a5fc969dd93c590e588e8550bf11ccdf62a55cce4c8d58b6cdee7,train_04297.png; train_07695.png,0; 1,311.51; 151.15,2
9b03ce11d6001bc8af9b786ce4bf9f002f62a36d33b632238cd1cf8210d3a4c8,train_01180.png; train_01624.png,0; 1,69.74; 230.26,2
9b09af857d6807906ee20e6a81f88f3e4318fab122e0dd4fea0f79d0d7239076,train_02804.png; train_04823.png,0; 1,14.16; 210.18,2
9b356ccf9fc96f66a924e5a6c4d101647f970fa6db73953b8ad65a22bcda11ed,train_03194.png; train_07106.png,0; 1,336.54; 65.87,2
9b4314b8f6fa0a1348bc9b855cf478c083e43116609a1a55a1e477ca04f8227c,train_02657.png; train_04599.png,0; 1,304.24; 160.55,2
9b810c52189b257e690c00921b0ae97069c096bb84dcea1d98b7f38717ae3867,train_01211.png; train_01985.png,1; 0,33.45; 309.36,2
9b901bffbdad2edc0408a0422fae12b466753f077cb721e3459beda4b6d64fb4,train_02655.png; train_07724.png,1; 0,158.86; 312.81,2
9c095f563605e924d8f3d94a0325eb7e998985acdebd6bd45626f0c94ff946d2,train_04893.png; train_07363.png,1; 0,62.74; 296.09,2
9c0c9cfb4dc4727fd6b26a715d4ceedb7eb26699fe30c959058abb7ba67f203f,train_02130.png; train_05444.png,0; 1,305.43; 59.45,2
9c21e2cb9e428425bed7464a67f02541f4778524c1afc4988715e304798b2899,train_03537.png; train_07148.png,0; 1,273.88; 55.78,2
9c46b73c055c18a297b15c6ff3dd33e568f8571c4775103331b49386f352a5ed,train_01665.png; train_03951.png,0; 1,273.96; 327.84,2
9c6bde556837e37584869c64265e3f16a9b699ff08a27dc1e5c7a8b2f93fb24c,train_03441.png; train_06560.png,1; 0,82.55; 308.42,2
9c6d1ca4312bb7a48e619ff2e6fbab4b2b77f0656fd9d68d718361c07a4d9972,train_00833.png; train_07073.png,0; 1,290.75; 334.00,2
9c8256d87880dcda5d06005aed1ef38faaf9c861ebc3075e55f26e8d814a7cd0,train_04312.png; train_06060.png,0; 1,338.37; 209.74,2
9c933ca7df8cd02f5ef2e4b4f3337c858a4dbbc357bb244fa30999c4786cc010,train_00326.png; train_03851.png,0; 1,310.67; 299.54,2
9cb1734bcdca6db6a0608e3211ba17d6840ba74296a6b53fac898d155120a695,train_01064.png; train_01877.png,1; 0,87.78; 317.67,2
9d73f20524ee6fd9c58a99a920ee347ff73547f8f16f56975a3ee984b8f1df0c,train_01720.png; train_07810.png,1; 0,102.02; 182.60,2
9d9f2df18d3277a47588ef8d9300d7ca234d8d5665690728f33ab82c4035629f,train_02577.png; train_07834.png,1; 0,210.10; 285.36,2
9e3196d03ffcd02348e533d8a31896726472beb5908d9b4c8bb574d5da0874f3,train_04255.png; train_05390.png,0; 1,145.92; 166.62,2
9e4f9ff9af2b0f8ef5991a722596bd45ae526a66964dc769382eb89b7afa88cd,train_05763.png; train_06561.png,1; 0,357.10; 309.40,2
9e713ace7ad726fb64c7b0d7358057c1fb79655612008f351b6a31f0c8e56a85,train_00317.png; train_07409.png,1; 0,299.83; 356.20,2
9f035345f4909747db38c5beb9d89a024169b351586859a09df6707b1e20b017,train_04746.png; train_06267.png,0; 1,274.00; 129.31,2
9f052784836cd54d72ef12bbd33bf1e414c561902168eb544bc78ccfb9d98401,train_02370.png; train_06812.png,0; 1,353.07; 133.71,2
9f4e623fbf747e977221bb8a486932af709c7efa8b78c462180532f7db22e700,train_00300.png; train_07546.png,0; 1,276.19; 46.29,2
9f6130d43fce8a843515ea999315652fbb0c69cf11ac5e4bf8a0c2267cb08804,train_00342.png; train_05751.png,0; 1,132.42; 182.30,2
9f7d94bbe553228214497170850b1b5e9592620229fe6fb190fe21570e1e4342,train_00597.png; train_03263.png,1; 0,23.70; 333.99,2
9fbb11d7fe82c39cfea7955d399df9bef6dd77c8de08a309210a2807cfb2271a,train_03401.png; train_04058.png,1; 0,90.69; 288.29,2
9fbfeefef4a766018eeaae6d61b60f24f65d980f9646c55a5ae3b50113903afb,train_01843.png; train_05286.png,0; 1,289.57; 212.76,2
9fd47e89c4a420cf3d9a6c04969d34f76a0c1f13a57b10bb0c48b0bc74fe0153,train_00452.png; train_02952.png,1; 0,289.68; 280.74,2
a0077e86da07c8d3ec182a650e7437f34eb0e4e9f2b5c0605053ebb64b83d2a4,train_01060.png; train_01631.png,1; 0,114.40; 295.02,2
a0168e84b7655f161fc0b9b222179f2e6457a5c02cde95ef430df9edcd1611de,train_01837.png; train_03630.png,1; 0,291.45; 131.43,2
a08b00ed75fd7ced1161d36fb7b645a56fe8e6547c5d55abac1eb6a8ae73f9c5,train_01278.png; train_03300.png,1; 0,35.73; 125.95,2
a099bf5562ad3867a6c8f03fc5889d8adaceb1cbf966711817c68b844ec92c4d,train_03764.png; train_04721.png,1; 0,48.74; 236.39,2
a0bbe6b1b7e93a08aefa97e658c4102ae0617c6d319ba8aafd945fe437993263,train_01984.png; train_02301.png,1; 0,13.05; 282.15,2
a0c801b1d0b59c771bcbb471968bcf6eec66a43af5667bb43935a473069558aa,train_02829.png; train_05872.png,1; 0,73.44; 43.11,2
a0ed64b71236c61003f0ed6f77d3b6383434b0cd146a507facb38e499c280ff0,train_02189.png; train_06415.png,1; 0,43.67; 296.38,2
a13876dbd41ea24260682a8c660c476bccb05db02b639349dbd1230bc1b9c986,train_01489.png; train_05332.png,0; 1,294.16; 351.21,2
a161c050f97c4297a8c5df6b7accda983a3bb1ea0d8eb3deadf867b77581f7ea,train_00145.png; train_06289.png,0; 1,337.02; 189.88,2
a16d22ec3832b207082ffc82cd53db33c2bde2b73547c5df92f19bdf358be311,train_02091.png; train_06386.png,0; 1,342.18; 84.92,2
a1a08eeaefc9f0efaf7fd62b338d8ea1267d7435ebea24796389e43127c8fca3,train_02687.png; train_03890.png,0; 1,356.98; 105.13,2
a1a84b58db9bdf11659af50a69750c9965b6063dbc5c55ce5dcc7731a1fca4a8,train_01364.png; train_03124.png,0; 1,310.26; 316.72,2
a1c19f87c01865dc1451f6978beda2b3ed6a861efb7d174230ad0727b25be101,train_00854.png; train_06766.png,0; 1,338.06; 154.71,2
a1de774b12888e3a744995996a364e7ba4cce3a090d9eac7dc4291dfd7d9a42c,train_01498.png; train_04394.png,0; 1,318.31; 217.05,2
a1ef6dcfd883312bf31914b0f8ca31cc148fc452b7239f7228727b932468eb5b,train_01541.png; train_04737.png,1; 0,110.07; 112.77,2
a1f5b962394fabe33c2f04685dd3bba8dbbf25f28e4583c42e8c98af0412e0d3,train_00819.png; train_04607.png,0; 1,263.20; 235.75,2
a20ebe14c8c4d3a82ab309820c4e5cbea8b5769457397eb7ddabc47e9bb385f4,train_00902.png; train_05454.png,0; 1,333.28; 202.92,2
a2143b125a34395d32be5f3aa897b2ab036a4b4b15abca582d8ee043add2c72a,train_01723.png; train_04335.png,1; 0,170.57; 213.27,2
a264501185b822de2a805fcbb233f5fea4597b9ffa0c63bdbc268a9765ddc818,train_01407.png; train_07728.png,0; 1,297.34; 116.45,2
a2b58103372192fe2113b1888851b43e5ed7e63d5e997de3675341e810b72972,train_02997.png; train_05908.png,1; 0,119.34; 277.19,2
a322f86290c204bd377f9dd2df1611d560aab10b136ad3ecd5acb18985049728,train_00093.png; train_01750.png,0; 1,285.82; 162.85,2
a35f9f3cee74631b704358f38e7dbf0eea2a370309f0712cc582949cfebdceee,train_01385.png; train_04807.png,1; 0,163.79; 342.51,2
a3612abc5b06d7a7b6c821201d02c1d93a0cbbc5d3a4d6aa444684519f2245f9,train_03915.png; train_05650.png,1; 0,320.30; 272.80,2
a3775374c7749029709a9c36987ba934b824326d9cf501d28b4ee66940e85631,train_00230.png; train_05769.png,0; 1,323.80; 5.44,2
a37c2e7a8f41bff45eb03c39d99847188a1bed6eae38349fdf8ebdf56bfc6f97,train_00781.png; train_06434.png,0; 1,277.10; 18.35,2
a393069828cd58955ed793a463962c7ab9bfeeb5cfe5cf4eab1da183c68ce1b4,train_02672.png; train_03706.png,1; 0,194.69; 276.51,2
a3c3497f3f7a2bef207b7be3f9794064d13f48d3c75524985ed079cfea975bd7,train_06128.png; train_07723.png,1; 0,84.39; 96.68,2
a3fd993b48a142a7c9af6beba3e2caa3735e8f9c9627f8bb05096570c89a63a5,train_00395.png; train_06724.png,0; 1,272.27; 14.78,2
a40886241854c019badef43b66c11f2e0763c24cc251436d42267904aa55cb28,train_00962.png; train_04219.png,1; 0,281.13; 355.09,2
a41abb18c56b6ea29b952b49bd8f376f65d7aaec7db047428440944c8b244e1d,train_00742.png; train_03957.png,0; 1,232.29; 16.72,2
a46efb75814a254933d68f3b226cf6fbd27460c5ac5622e920fa6e4c9bd1dfc2,train_03514.png; train_05098.png,0; 1,275.44; 117.98,2
a50bde765e219531876fe7b7156b8143dfd5dfe3ce0538ffc8f0d0f1a1481cdb,train_02755.png; train_03452.png,0; 1,334.19; 334.01,2
a523ef961d93ed48ad98c0708c114fe2e1416c642758566806bc71e1a12574d8,train_02138.png; train_02471.png,1; 0,181.15; 334.59,2
a53f4b43e4eb72a639c1f09a76a5230d8e480254329efb2c73360a90260206da,train_03176.png; train_04577.png,0; 1,294.21; 2.92,2
a54006a04cbadb227b2ceb72dca38a87d1ec2df0c921dc90b6e8e1a137c5d682,train_02808.png; train_02881.png,0; 1,274.39; 275.20,2
a547611ce76b2709aa113d3dad2b191cf7e756669b11e3ab57b6f75a3286ccf6,train_02006.png; train_04302.png,1; 0,303.20; 330.29,2
a56a94ea216e3b0a7830b75ddca3822ed06f632754910e1db91ceee08544fcc0,train_00258.png; train_07505.png,0; 1,349.10; 336.07,2
a5b0c770adea29da6a5cd276da240643ba3f4a2653af5ef4bc03327efd36f341,train_04857.png; train_04962.png,1; 0,94.48; 180.46,2
a5c37e7188d09d7893921fa7ccea1406eb1dadbe991985b28cff9ee130e9b132,train_02102.png; train_07313.png,0; 1,288.66; 58.62,2
a5e9cd730038b17889dd5f12f61014c94aed5fe14e456219a14830d2e075220e,train_01236.png; train_05773.png,0; 1,156.74; 31.44,2
a626ba3a57af6eb37d421d77bf552ee599a954a4e1a436fba4bdefe777e681e0,train_03606.png; train_03786.png,0; 1,344.45; 349.94,2
a6405c7bb7a64b12129f65e11a88050de0f5ac6f16094df049080f8a70af7654,train_00268.png; train_07014.png,1; 0,58.11; 343.75,2
a6b2b41bd7a78152003995f6daf88bdababf6974603bfaa5eafe1365459c38a7,train_00443.png; train_04401.png,1; 0,199.27; 279.51,2
a705e3785b356832d0f305442ee5a02b5aaf907932275efea5a6bfb299f60976,train_01168.png; train_03330.png,1; 0,100.33; 283.52,2
a76066af9aabc58bf016cb1c1119010a16c1f0fc681b241c593209b870e4cfba,train_03509.png; train_06015.png,0; 1,286.72; 356.11,2
a7cc8624b44cec4f6ebe35bc9dcece5a2c17b299ae3684a6eb8b2c8eee6e46b3,train_00520.png; train_02919.png,0; 1,339.61; 220.03,2
a842877d6f0d22c7e67072e132321109c1acc7e0e175b96f488952e9da8b8c73,train_01436.png; train_02939.png,1; 0,304.92; 199.57,2
a86533efd23d8259ded86fc6d3b719fa8f49ecb27851e48f1bb8776850847bf6,train_02320.png; train_03674.png,0; 1,276.63; 344.30,2
a8a6b98a8882ffb4e0c40e10ca9091d151c7013380b11fd9f573cfc3b3b4b384,train_01022.png; train_04406.png,0; 1,297.56; 124.93,2
a91c3d76315e9b07a367a269fc052b2e9e5de9fda3267b5b0c7f48251666482c,train_00507.png; train_05739.png,1; 0,278.26; 153.69,2
a94a5cc08e614bfea18353dbd7f56abe24195222f09a67267f9d8eb2b9cf4d07,train_01610.png; train_07511.png,0; 1,279.15; 75.06,2
a97dcdf6acaca81c61a242efb0a63323997b122b69c6a4a3c972c4990e9d4f05,train_02251.png; train_04641.png,0; 1,345.87; 267.92,2
